0 0.296775 0.0235789
1 0.294986 0.0240412
2 0.291349 0.0234789
3 0.295366 0.0240155
4 0.292956 0.0243129
5 0.291656 0.023945
6 0.286841 0.0230397
7 0.284524 0.0222505
8 0.285226 0.0222457
9 0.288082 0.0213478
10 0.289804 0.021311
11 0.292199 0.0209853
12 0.295496 0.0207464
13 0.29788 0.0217805
14 0.300329 0.0223481
15 0.298515 0.0222758
16 0.296748 0.022348
17 0.297542 0.0238372
18 0.296873 0.0249574
19 0.29713 0.0240358
20 0.294508 0.0236575
21 0.293003 0.0237098
22 0.293157 0.024129
23 0.294647 0.0237496
24 0.290539 0.0229165
25 0.292062 0.0230429
26 0.29398 0.0239848
27 0.293621 0.0239472
28 0.295691 0.0230936
29 0.295246 0.023093
